timestamp,futures_price,implied_forward
2026-04-10 04:40:00,35209.0,35058
2026-04-10 04:41:00,35208.0,35058
2026-04-10 04:42:00,35205.0,35058
2026-04-10 04:43:00,35210.0,35058
2026-04-10 04:44:00,35207.0,35058
2026-04-10 04:45:00,35207.0,35058
2026-04-10 04:46:00,35207.0,35058
2026-04-10 04:47:00,35209.0,35058
2026-04-10 04:48:00,35206.0,35058
2026-04-10 04:49:00,35200.0,35058
2026-04-10 04:50:00,35201.0,35058
2026-04-10 04:51:00,35200.0,35058
2026-04-10 04:52:00,35206.0,35058
2026-04-10 04:53:00,35206.0,35058
2026-04-10 04:54:00,35202.0,35058
2026-04-10 04:55:00,35214.0,35058
2026-04-10 04:56:00,35210.0,35058
2026-04-10 04:57:00,35211.0,35058
2026-04-10 04:58:00,35211.0,35058
2026-04-10 04:59:00,35213.0,35058
2026-04-10 09:03:12,35353.0,35228
2026-04-10 09:04:00,35425.0,35274
2026-04-10 09:05:00,35402.0,35301
2026-04-10 09:06:00,35384.0,35301
2026-04-10 09:07:00,35397.0,35301
2026-04-10 09:08:00,35397.0,35301
2026-04-10 09:09:00,35367.0,35301
2026-04-10 09:10:00,35362.0,35301
2026-04-10 09:11:00,35348.0,35301
2026-04-10 09:12:00,35320.0,35301
2026-04-10 09:13:00,35328.0,35301
2026-04-10 09:14:00,35383.0,35301
2026-04-10 09:15:00,35389.0,35301
2026-04-10 09:16:00,35418.0,35301
2026-04-10 09:17:00,35459.0,35301
2026-04-10 09:18:00,35431.0,35301
2026-04-10 09:19:00,35431.0,35301
2026-04-10 09:20:00,35411.0,35301
2026-04-10 09:21:00,35409.0,35301
2026-04-10 09:22:00,35418.0,35301
2026-04-10 09:23:00,35435.0,35301
2026-04-10 09:24:00,35432.0,35301
2026-04-10 09:25:00,35417.0,35301
2026-04-10 09:26:00,35412.0,35301
2026-04-10 09:27:00,35400.0,35301
2026-04-10 09:28:00,35379.0,35301
2026-04-10 09:29:00,35408.0,35301
2026-04-10 09:30:00,35368.0,35301
2026-04-10 09:31:00,35380.0,35301
2026-04-10 09:32:00,35462.0,35301
2026-04-10 09:33:00,35463.0,35301
2026-04-10 09:34:00,35474.0,35301
2026-04-10 09:35:00,35424.0,35301
2026-04-10 09:36:00,35496.0,35301
2026-04-10 09:37:00,35469.0,35301
2026-04-10 09:38:00,35456.0,35301
2026-04-10 09:39:00,35467.0,35301
2026-04-10 09:40:00,35491.0,35301
2026-04-10 09:41:00,35464.0,35301
2026-04-10 09:42:00,35479.0,35301
2026-04-10 09:43:00,35516.0,35301
2026-04-10 09:44:00,35501.0,35301
2026-04-10 09:45:00,35467.0,35301
2026-04-10 09:46:00,35470.0,35301
2026-04-10 09:47:00,35479.0,35301
2026-04-10 09:48:00,35486.0,35301
2026-04-10 09:49:00,35518.0,35301
2026-04-10 09:50:00,35480.0,35301
2026-04-10 09:51:00,35459.0,35301
2026-04-10 09:52:00,35459.0,35301
2026-04-10 09:53:00,35449.0,35301
2026-04-10 09:54:00,35452.0,35301
2026-04-10 09:55:00,35466.0,35301
2026-04-10 09:56:00,35458.0,35301
2026-04-10 09:57:00,35470.0,35301
2026-04-10 09:58:00,35448.0,35301
2026-04-10 09:59:00,35440.0,35301
2026-04-10 10:00:00,35456.0,35301
2026-04-10 10:01:00,35449.0,35301
2026-04-10 10:02:00,35442.0,35301
2026-04-10 10:03:00,35404.0,35301
2026-04-10 10:04:00,35378.0,35301
2026-04-10 10:05:00,35392.0,35301
2026-04-10 10:06:00,35420.0,35301
2026-04-10 10:07:00,35426.0,35301
2026-04-10 10:08:00,35423.0,35301
2026-04-10 10:09:00,35426.0,35301
2026-04-10 10:10:00,35415.0,35301
2026-04-10 10:11:00,35411.0,35301
2026-04-10 10:12:00,35400.0,35301
2026-04-10 10:13:00,35396.0,35301
2026-04-10 10:14:00,35356.0,35301
2026-04-10 10:15:00,35337.0,35301
2026-04-10 10:16:00,35338.0,35301
2026-04-10 10:17:00,35313.0,35301
2026-04-10 10:18:00,35322.0,35301
2026-04-10 10:19:00,35329.0,35301
2026-04-10 10:20:00,35293.0,35301
2026-04-10 10:21:00,35278.0,35301
2026-04-10 10:22:00,35277.0,35301
2026-04-10 10:23:00,35312.0,35301
2026-04-10 10:24:00,35335.0,35301
2026-04-10 10:25:00,35358.0,35301
2026-04-10 10:26:00,35379.0,35301
2026-04-10 10:27:00,35360.0,35301
2026-04-10 10:28:00,35341.0,35301
2026-04-10 10:29:00,35347.0,35301
2026-04-10 10:30:00,35333.0,35301
2026-04-10 10:31:00,35345.0,35301
2026-04-10 10:32:00,35351.0,35301
2026-04-10 10:33:00,35385.0,35301
2026-04-10 10:34:00,35382.0,35301
2026-04-10 10:35:00,35375.0,35301
2026-04-10 10:36:00,35354.0,35301
2026-04-10 10:37:00,35369.0,35301
2026-04-10 10:38:00,35371.0,35301
2026-04-10 10:39:00,35384.0,35301
2026-04-10 10:40:00,35392.0,35301
2026-04-10 10:41:00,35387.0,35301
2026-04-10 10:42:00,35397.0,35301
2026-04-10 10:43:00,35387.0,35301
2026-04-10 10:44:00,35411.0,35301
2026-04-10 10:45:00,35403.0,35301
2026-04-10 10:46:00,35402.0,35301
2026-04-10 10:47:00,35413.0,35301
2026-04-10 10:48:00,35382.0,35301
2026-04-10 10:49:00,35401.0,35301
2026-04-10 10:50:00,35386.0,35301
2026-04-10 10:51:00,35392.0,35301
2026-04-10 10:52:00,35400.0,35301
2026-04-10 10:53:00,35440.0,35301
2026-04-10 10:54:00,35439.0,35301
2026-04-10 10:55:00,35449.0,35301
2026-04-10 10:56:00,35439.0,35301
2026-04-10 10:57:00,35444.0,35301
2026-04-10 10:58:00,35446.0,35301
2026-04-10 10:59:00,35436.0,35301
2026-04-10 11:00:00,35438.0,35301
2026-04-10 11:01:00,35469.0,35301
2026-04-10 11:02:00,35464.0,35301
2026-04-10 11:03:00,35456.0,35301
2026-04-10 11:04:00,35448.0,35301
2026-04-10 11:05:00,35456.0,35301
2026-04-10 11:06:00,35470.0,35301
2026-04-10 11:07:00,35454.0,35301
2026-04-10 11:08:00,35461.0,35301
2026-04-10 11:09:00,35443.0,35301
2026-04-10 11:10:00,35448.0,35301
2026-04-10 11:11:00,35457.0,35301
2026-04-10 11:12:00,35447.0,35301
2026-04-10 11:13:00,35445.0,35301
2026-04-10 11:14:00,35435.0,35301
2026-04-10 11:15:00,35442.0,35301
2026-04-10 11:16:00,35432.0,35301
2026-04-10 11:17:00,35429.0,35301
2026-04-10 11:18:00,35427.0,35301
2026-04-10 11:19:00,35424.0,35301
2026-04-10 11:20:00,35429.0,35301
2026-04-10 11:21:00,35420.0,35301
2026-04-10 11:22:00,35418.0,35301
2026-04-10 11:23:00,35405.0,35301
2026-04-10 11:24:00,35421.0,35301
2026-04-10 11:25:00,35424.0,35301
2026-04-10 11:26:00,35413.0,35301
2026-04-10 11:27:00,35407.0,35301
2026-04-10 11:28:01,35389.0,35301
2026-04-10 11:29:00,35398.0,35301
2026-04-10 11:30:00,35392.0,35301
2026-04-10 11:31:00,35428.0,35301
2026-04-10 11:32:00,35441.0,35301
2026-04-10 11:33:00,35452.0,35301
2026-04-10 11:34:00,35473.0,35301
2026-04-10 11:35:00,35462.0,35301
2026-04-10 11:36:00,35477.0,35301
2026-04-10 11:37:00,35492.0,35301
2026-04-10 11:38:00,35495.0,35301
2026-04-10 11:39:00,35494.0,35301
2026-04-10 11:40:00,35488.0,35301
2026-04-10 11:41:01,35481.0,35301
2026-04-10 11:42:00,35463.0,35301
2026-04-10 11:43:00,35462.0,35301
2026-04-10 11:44:00,35459.0,35301
2026-04-10 11:45:00,35454.0,35301
2026-04-10 11:46:00,35469.0,35301
2026-04-10 11:47:00,35471.0,35301
2026-04-10 11:48:00,35471.0,35301
2026-04-10 11:49:00,35470.0,35301
2026-04-10 11:50:00,35453.0,35301
2026-04-10 11:51:00,35441.0,35301
2026-04-10 11:52:00,35442.0,35301
2026-04-10 11:53:00,35460.0,35301
2026-04-10 11:54:00,35469.0,35301
2026-04-10 11:55:00,35467.0,35301
2026-04-10 11:56:00,35473.0,35301
2026-04-10 11:57:00,35474.0,35301
2026-04-10 11:58:00,35480.0,35301
2026-04-10 11:59:00,35475.0,35301
2026-04-10 12:00:00,35464.0,35301
2026-04-10 12:01:00,35471.0,35301
2026-04-10 12:02:00,35467.0,35301
2026-04-10 12:03:00,35470.0,35301
2026-04-10 12:04:00,35463.0,35301
2026-04-10 12:05:00,35460.0,35301
2026-04-10 12:06:00,35454.0,35301
2026-04-10 12:07:00,35446.0,35301
2026-04-10 12:08:00,35448.0,35301
2026-04-10 12:09:00,35451.0,35301
2026-04-10 12:10:00,35454.0,35301
2026-04-10 12:11:00,35447.0,35301
2026-04-10 12:12:00,35446.0,35301
2026-04-10 12:13:00,35446.0,35301
2026-04-10 12:14:00,35453.0,35301
2026-04-10 12:15:00,35448.0,35301
2026-04-10 12:16:00,35448.0,35301
2026-04-10 12:17:00,35450.0,35301
2026-04-10 12:18:00,35470.0,35301
2026-04-10 12:19:00,35468.0,35301
2026-04-10 12:20:00,35468.0,35301
2026-04-10 12:21:00,35476.0,35301
2026-04-10 12:22:00,35475.0,35301
2026-04-10 12:23:00,35482.0,35301
2026-04-10 12:24:00,35500.0,35301
2026-04-10 12:25:00,35520.0,35301
2026-04-10 12:26:00,35521.0,35301
2026-04-10 12:27:00,35507.0,35301
2026-04-10 12:28:00,35506.0,35301
2026-04-10 12:29:00,35539.0,35301
2026-04-10 12:30:00,35512.0,35301
2026-04-10 12:31:00,35514.0,35301
2026-04-10 12:32:00,35532.0,35301
2026-04-10 12:33:00,35532.0,35301
2026-04-10 12:34:00,35518.0,35301
2026-04-10 12:35:00,35520.0,35301
2026-04-10 12:36:00,35520.0,35301
2026-04-10 12:37:00,35500.0,35301
2026-04-10 12:38:01,35503.0,35301
2026-04-10 12:39:00,35499.0,35301
2026-04-10 12:40:00,35493.0,35301
2026-04-10 12:41:00,35493.0,35301
2026-04-10 12:42:00,35495.0,35301
2026-04-10 12:43:00,35497.0,35301
2026-04-10 12:44:00,35496.0,35301
2026-04-10 12:45:00,35491.0,35301
2026-04-10 12:46:00,35495.0,35301
2026-04-10 12:47:00,35494.0,35301
2026-04-10 12:48:00,35506.0,35301
2026-04-10 12:49:00,35511.0,35301
2026-04-10 12:50:00,35509.0,35301
2026-04-10 12:51:00,35513.0,35301
2026-04-10 12:52:00,35514.0,35301
